31100,9.27558,185
31200,9.30762,162
31300,9.32538,155
31400,9.3549,188
31500,9.37781,164
31600,9.43689,176
31700,9.47972,163
31800,9.52099,174
31900,9.53934,164
32000,9.56827,188
32100,9.58966,179
32200,9.61336,184
32300,9.6426,152
32400,9.67717,193
32500,9.71522,187
32600,9.76309,162
32700,9.78957,185
32800,9.81216,177
32900,9.83461,190
33000,9.87804,170
33100,9.92743,150
33200,9.95755,181
33300,10.0292,168
33400,10.0491,185
33500,10.0717,164
33600,10.0927,177
33700,10.1191,200
33800,10.1501,170
33900,10.1862,197
34000,10.2182,169
34100,10.2702,155
34200,10.3071,154
34300,10.3405,197
34400,10.3649,155
34500,10.3894,154
34600,10.4144,181
34700,10.4429,185
34800,10.4818,188
34900,10.5162,159
35000,10.5597,176
35100,10.6024,170
35200,10.6173,200
35300,10.6397,154
35400,10.6541,185
35500,10.6812,154
35600,10.7259,195
35700,10.7716,179
35800,10.8199,162
35900,10.8383,181
36000,10.8579,175
36100,10.8735,188
36200,10.9063,183
36300,10.9265,164
36400,10.9553,170
36500,11.0054,191
36600,11.0686,193
36700,11.1077,160
36800,11.1458,150
36900,11.2007,187
37000,11.2372,186
37100,11.2842,180
37200,11.3317,155
37300,11.3814,154
37400,11.4037,154
37500,11.4299,182
37600,11.4646,154
37700,11.4875,197
37800,11.5117,155
37900,11.5434,200
38000,11.5705,198
38100,11.6314,170
38200,11.6515,188
38300,11.6911,164
38400,11.7149,176
38500,11.7366,172
38600,11.7726,191
38700,11.8103,176
38800,11.8292,200
38900,11.8785,197
39000,11.9132,197
39100,11.9425,181
39200,11.9663,198
39300,11.9914,185
39400,12.0257,157
39500,12.0458,152
39600,12.079,155
39700,12.138,197
39800,12.1744,168
39900,12.2058,169
40000,12.2286,152
40100,12.2594,181
40200,12.2915,197
40300,12.3253,184
40400,12.3596,194
40500,12.4137,179
40600,12.4408,154
40700,12.4805,170
40800,12.503,187
40900,12.5267,159
41000,12.5491,162
41100,12.5818,193
41200,12.6094,197
41300,12.6378,181
41400,12.6759,154
41500,12.7029,163
41600,12.7227,152
41700,12.7467,185
41800,12.7817,197
41900,12.8222,197
42000,12.8467,172
42100,12.8951,170
42200,12.931,159
42300,12.9626,184
42400,12.989,195
42500,13.0095,168
42600,13.026,176
42700,13.0675,186
42800,13.0984,186
42900,13.1297,176
43000,13.1901,185
43100,13.2124,188
43200,13.2447,191
43300,13.2882,150
43400,13.3287,164
43500,13.3443,159
43600,13.3726,186
43700,13.4106,154
43800,13.4527,152
43900,13.4904,185
44000,13.5096,200
44100,13.533,153
44200,13.5739,162
44300,13.605,194
44400,13.6225,197
44500,13.6445,192
44600,13.6971,154
44700,13.7229,155
44800,13.7485,182
44900,13.7826,186
45000,13.8263,169
45100,13.8473,176
45200,13.8782,169
45300,13.9053,197
45400,13.949,177
45500,13.9692,180
45600,14.0042,170
45700,14.0357,197
45800,14.0554,182
45900,14.0825,176
46000,14.0973,155
46100,14.1294,179
46200,14.1596,170
46300,14.1995,154
46400,14.2223,200
46500,14.2555,188
46600,14.2877,197
46700,14.2971,170
46800,14.3177,190
46900,14.3444,174
47000,14.3854,188
47100,14.4099,197
47200,14.4107,152
47300,14.4453,188
47400,14.4632,152
47500,14.4778,197
47600,14.4875,190
47700,14.5158,153
47800,14.5439,176
47900,14.5798,197
48000,14.6182,164
48100,14.6379,159
48200,14.6477,152
48300,14.6756,184
48400,14.6887,190
48500,14.7115,152
48600,14.7513,157
48700,14.8,164
48800,14.8264,155
48900,14.8579,187
49000,14.8864,170
49100,14.9176,158
49200,14.9382,193
49300,14.9544,158
49400,15.0002,187
49500,15.0307,155
49600,15.045,191
49700,15.0751,170
49800,15.1023,190
49900,15.1593,153
50000,15.1709,190
50100,15.1773,194
50200,15.2122,193
50300,15.2534,200
50400,15.2779,177
50500,15.2969,185
50600,15.3188,191
50700,15.3361,152
50800,15.3434,197
50900,15.3725,185
51000,15.4129,163
51100,15.4681,188
51200,15.515,152
51300,15.5278,163
51400,15.5438,197
51500,15.5661,191
51600,15.5839,159
51700,15.6065,155
51800,15.6373,191
51900,15.6714,191
52000,15.7075,154
52100,15.7458,157
52200,15.7627,182
52300,15.7926,170
52400,15.8144,170
52500,15.8392,185
52600,15.8696,194
52700,15.9196,185
52800,15.9445,184
52900,15.9828,183
53000,16.0071,190
53100,16.0454,150
53200,16.0588,184
53300,16.0786,186
53400,16.1131,170
53500,16.1589,155
53600,16.1856,155
53700,16.2135,182
53800,16.2394,154
53900,16.2619,174
54000,16.2948,168
54100,16.3234,169
54200,16.3468,159
54300,16.391,179
54400,16.4347,176
54500,16.465,155
54600,16.4841,186
54700,16.5092,184
54800,16.5454,182
54900,16.5702,185
55000,16.5851,168
55100,16.6357,200
55200,16.6615,158
55300,16.6961,154
55400,16.7146,191
55500,16.7363,170
55600,16.7566,197
55700,16.7867,173
55800,16.8143,176
55900,16.8622,176
56000,16.8992,174
56100,16.9311,154
56200,16.9501,184
56300,16.9676,192
56400,16.991,186
56500,17.0077,193
56600,17.0378,200
56700,17.1059,154
56800,17.1293,185
56900,17.1512,182
57000,17.1722,154
57100,17.1942,154
57200,17.2201,190
57300,17.2407,181
57400,17.2654,195
57500,17.3106,170
57600,17.3656,182
57700,17.4043,162
57800,17.4205,155
57900,17.4435,152
58000,17.4605,185
58100,17.4746,163
58200,17.4914,157
58300,17.5484,191
58400,17.5776,150
58500,17.5986,186
58600,17.6411,188
58700,17.6539,150
58800,17.6809,170
58900,17.7037,200
59000,17.7268,194
59100,17.7566,154
59200,17.81,158
59300,17.8455,155
59400,17.8774,152
59500,17.8916,185
59600,17.9077,190
59700,17.9309,197
59800,17.9554,159
59900,17.9964,198
60000,18.0209,197
60100,18.0606,194
60200,18.0955,197
60300,18.1329,189
60400,18.1464,169
60500,18.1692,155
60600,18.1911,168
60700,18.226,189
60800,18.2578,153
60900,18.2865,185
61000,18.3273,154
61100,18.3552,154
61200,18.3827,190
61300,18.4024,189
61400,18.4189,164
61500,18.453,185
61600,18.4876,169
61700,18.5132,186
61800,18.549,179
61900,18.5616,180
62000,18.6007,162
62100,18.6346,187
62200,18.6509,190
62300,18.6755,195
62400,18.7202,190
62500,18.7496,155
62600,18.7662,159
62700,18.7871,154
62800,18.8102,154
62900,18.8303,193
63000,18.8674,191
63100,18.8893,167
63200,18.9446,194
63300,18.9738,185
63400,19.0011,189
63500,19.024,186
63600,19.0458,197
63700,19.0646,191
63800,19.0905,155
63900,19.1268,190
64000,19.1696,191
64100,19.2021,189
64200,19.2237,185
64300,19.2452,155
64400,19.2622,183
64500,19.2884,154
64600,19.3182,186
64700,19.35,200
64800,19.412,176
64900,19.4476,181
65000,19.4835,187
65100,19.5055,186
65200,19.5237,170
65300,19.5526,197
65400,19.5716,188
65500,19.6053,176
65600,19.6817,185
65700,19.7094,155
65800,19.7301,154
65900,19.7616,188
66000,19.7828,163
66100,19.8068,186
66200,19.8346,197
66300,19.8709,183
66400,19.9162,188
66500,19.9579,188
66600,19.9876,176
66700,20.0137,185
66800,20.0358,154
66900,20.053,157
67000,20.0772,185
67100,20.0959,193
67200,20.1552,177
67300,20.1927,176
67400,20.2282,186
67500,20.2743,200
67600,20.2908,184
67700,20.3276,170
67800,20.3644,176
67900,20.3824,159
68000,20.4237,186
68100,20.474,188
68200,20.4988,157
68300,20.5361,170
68400,20.5581,152
68500,20.5777,190
68600,20.61,170
68700,20.6307,190
68800,20.664,164
68900,20.7067,170
69000,20.7373,186
69100,20.7699,167
69200,20.7869,183
69300,20.8074,186
69400,20.8289,182
69500,20.8658,191
69600,20.9005,164
69700,20.9299,186
69800,20.9714,150
69900,21.0009,191
70000,21.0201,155
70100,21.0375,154
70200,21.0656,193
70300,21.0894,192
70400,21.1272,168
70500,21.1764,184
70600,21.192,172
70700,21.2327,188
70800,21.2536,154
70900,21.2703,177
71000,21.2904,195
71100,21.3223,155
71200,21.3741,167
71300,21.4513,189
71400,21.4847,195
71500,21.5085,176
71600,21.5374,176
71700,21.5743,157
71800,21.6053,177
71900,21.6298,182
72000,21.6517,194
72100,21.7064,157
72200,21.7561,162
72300,21.7792,188
72400,21.8016,150
72500,21.8351,154
72600,21.8605,190
72700,21.8745,159
72800,21.894,172
72900,21.9366,155
73000,21.9782,197
73100,22.0138,181
73200,22.0494,189
73300,22.0829,170
73400,22.1058,198
73500,22.1274,167
73600,22.1428,193
73700,22.1738,175
73800,22.2185,170
73900,22.2663,177
74000,22.2852,181
74100,22.324,152
74200,22.3547,186
74300,22.3821,200
74400,22.4082,157
74500,22.4639,154
74600,22.4926,197
74700,22.5403,190
74800,22.5635,181
74900,22.6023,155
75000,22.6217,184
75100,22.6466,176
75200,22.6697,187
75300,22.7023,158
75400,22.763,189
75500,22.8046,184
75600,22.8365,189
75700,22.858,179
75800,22.8783,184
75900,22.9075,181
76000,22.9423,184
76100,23.0228,189
76200,23.0477,185
76300,23.0823,182
76400,23.1075,197
76500,23.135,154
76600,23.1713,200
76700,23.194,197
76800,23.2226,187
76900,23.2532,193
77000,23.2866,157
77100,23.3308,191
77200,23.3612,152
77300,23.4076,191
77400,23.4346,185
77500,23.4572,184
77600,23.4818,175
77700,23.5352,185
77800,23.6102,154
77900,23.6482,182
78000,23.6759,194
78100,23.6937,154
78200,23.7127,185
78300,23.7316,197
78400,23.7531,185
78500,23.8052,200
78600,23.8712,197
78700,23.9184,155
78800,23.9356,163
78900,23.9608,194
79000,23.9742,158
79100,24.0133,163
79200,24.0556,186
79300,24.0873,191
79400,24.1595,189
79500,24.1972,189
79600,24.23,189
79700,24.2876,157
79800,24.3084,188
79900,24.3315,167
80000,24.3582,176
80100,24.3906,185
80200,24.4927,183
80300,24.5177,172
80400,24.5473,154
80500,24.5607,190
80600,24.5752,190
80700,24.5849,200
80800,24.596,173
80900,24.6076,175
81000,24.6584,154
81100,24.7301,157
81200,24.7597,198
81300,24.7809,197
81400,24.8065,176
81500,24.8369,158
81600,24.8803,154
81700,24.9014,198
81800,24.9591,154
81900,24.9861,155
82000,25.0282,153
82100,25.0505,154
82200,25.0815,200
82300,25.1256,155
82400,25.1423,185
82500,25.1584,164
82600,25.1824,189
82700,25.2344,189
82800,25.293,197
82900,25.3374,184
83000,25.3917,155
83100,25.4481,154
83200,25.4812,167
83300,25.528,168
83400,25.6072,163
83500,25.6599,185
83600,25.6884,155
83700,25.7144,152
83800,25.7439,153
83900,25.7809,173
84000,25.815,185
84100,25.8421,173
84200,25.8664,200
84300,25.9351,185
84400,25.9864,182
84500,26.0137,176
84600,26.0427,164
84700,26.0665,154
84800,26.0943,155
84900,26.1406,153
85000,26.1643,170
85100,26.2095,194
85200,26.2515,193
85300,26.2857,173
85400,26.3396,159
85500,26.3588,181
85600,26.3886,168
85700,26.4094,184
85800,26.4554,188
85900,26.5399,197
86000,26.5884,154
86100,26.6239,182
86200,26.6781,197
86300,26.7059,155
86400,26.7472,194
86500,26.7752,154
86600,26.8148,154
86700,26.8637,193
86800,26.8994,198
86900,26.9314,154
87000,26.9509,186
87100,27.0008,160
87200,27.0218,191
87300,27.047,155
87400,27.068,154
87500,27.1623,189
87600,27.2063,185
87700,27.2315,180
87800,27.2563,153
87900,27.2825,197
88000,27.3217,189
88100,27.3569,185
88200,27.3864,200
88300,27.485,173
88400,27.5423,185
88500,27.5604,190
88600,27.5909,197
88700,27.6393,185
88800,27.6956,182
88900,27.7348,152
89000,27.7995,197
89100,27.8783,154
89200,27.9235,167
89300,27.9607,185
89400,27.9895,200
89500,27.9998,152
89600,28.0135,158
89700,28.0277,158
89800,28.0759,154
89900,28.165,155
90000,28.2114,154
90100,28.2391,157
90200,28.2655,181
90300,28.3174,180
90400,28.3421,197
90500,28.3729,185
90600,28.4259,157
90700,28.463,154
90800,28.5221,150
90900,28.5577,186
91000,28.6154,158
91100,28.6477,188
91200,28.6813,182
91300,28.7346,170
91400,28.7668,188
91500,28.8235,197
91600,28.8737,163
91700,28.9313,189
91800,28.9551,163
91900,28.9779,154
92000,29.0346,UNKNOWN_CTRL_MSGTYPE(22616)
92100,29.0757,200
92200,29.1011,190
92300,29.1668,193
92400,29.2195,152
92500,29.2656,185
92600,29.31,197
92700,29.3596,185
92800,29.3841,174
92900,29.4191,173
93000,29.4613,152
93100,29.4956,173
93200,29.5669,154
93300,29.6343,176
93400,29.6771,195
93500,29.715,173
93600,29.7653,187
93700,29.7775,182
93800,29.7998,185
93900,29.8238,200
94000,29.9231,172
94100,29.9598,155
94200,29.9923,185
94300,30.0167,170
94400,30.0503,152
94500,30.0812,188
94600,30.1026,197
94700,30.1598,177
94800,30.2176,193
94900,30.2541,155
95000,30.3068,170
95100,30.334,181
95200,30.367,182
95300,30.3945,194
95400,30.4299,154
95500,30.4487,197
95600,30.5146,155
95700,30.5993,159
95800,30.6341,172
95900,30.6737,152
96000,30.7098,152
96100,30.7264,158
96200,30.7586,154
96300,30.7962,176
96400,30.8334,177
96500,30.8778,176
96600,30.9385,152
96700,30.9911,185
96800,31.0044,172
96900,31.046,154
97000,31.0749,154
97100,31.1038,152
97200,31.1335,152
97300,31.2276,189
97400,31.2504,163
97500,31.2735,190
97600,31.2916,193
97700,31.3184,158
97800,31.3442,176
97900,31.3631,192
98000,31.378,170
98100,31.4277,195
98200,31.4601,197
98300,31.5022,195
98400,31.5213,170
98500,31.5404,190
98600,31.5702,190
98700,31.6148,197
98800,31.6611,185
98900,31.71,172
99000,31.7521,152
99100,31.8195,170
99200,31.8428,170
99300,31.8632,175
99400,31.903,191
99500,31.9298,154
99600,31.9527,163
99700,32.003,194
99800,32.052,158
99900,32.092,189
100000,32.1157,188
100100,32.1447,174
100200,32.1841,176
100300,32.2013,188
100400,32.2177,158
100500,32.2948,176
100600,32.3638,174
100700,32.3895,155
100800,32.4131,192
100900,32.4464,188
101000,32.4817,152
101100,32.4968,172
101200,32.525,175
101300,32.6215,152
101400,32.6464,152
101500,32.6788,185
101600,32.7278,154
101700,32.7459,184
101800,32.7633,192
101900,32.8204,154
102000,32.8416,154
102100,32.9305,152
102200,32.973,190
102300,32.9954,186
102400,33.0257,170
102500,33.0701,195
102600,33.0854,179
102700,33.1211,175
102800,33.1563,194
102900,33.2265,185
103000,33.2798,152
103100,33.3298,152
103200,33.3572,190
103300,33.408,168
103400,33.4234,192
103500,33.4408,158
103600,33.4915,197
103700,33.5405,197
103800,33.58,183
103900,33.6392,194
104000,33.6726,186
104100,33.6928,154
104200,33.7295,184
104300,33.7672,168
104400,33.787,191
104500,33.8177,169
104600,33.9251,173
104700,33.9478,159
104800,34.0048,198
104900,34.031,187
105000,34.0748,191
105100,34.1242,154
105200,34.1862,192
105300,34.2252,186
105400,34.3033,194
105500,34.3651,194
105600,34.4107,158
105700,34.4642,189
105800,34.5037,197
105900,34.5548,155
106000,34.6034,154
106100,34.6402,172
106200,34.7333,177
106300,34.7813,190
106400,34.8192,163
106500,34.8758,177
106600,34.9312,152
106700,34.9924,177
106800,35.0515,150
106900,35.1153,154
107000,35.2315,170
107100,35.2899,189
107200,35.3385,194
107300,35.4117,172
107400,35.4537,183
107500,35.5075,193
107600,35.5343,176
107700,35.5796,183
107800,35.6892,170
107900,35.7702,188
108000,35.8263,154
108100,35.8785,150
108200,35.9261,157
108300,35.9857,173
108400,36.0319,154
108500,36.0765,185
108600,36.1557,150
108700,36.242,170
108800,36.2752,194
108900,36.326,197
109000,36.3694,185
109100,36.4053,188
109200,36.4684,185
109300,36.501,170
109400,36.5687,173
109500,36.6756,182
109600,36.7,177
109700,36.7342,197
109800,36.782,152
109900,36.8185,155
110000,36.8529,158
110100,36.9167,188
110200,37.0254,170
110300,37.082,172
110400,37.1416,155
110500,37.1939,191
110600,37.2448,177
110700,37.2729,193
110800,37.3215,155
110900,37.3594,157
111000,37.4067,197
111100,37.5132,183
111200,37.5466,172
111300,37.5855,152
111400,37.6465,189
111500,37.6817,163
111600,37.7358,154
111700,37.7842,155
111800,37.8352,197
111900,37.9472,189
112000,38.0055,176
112100,38.074,195
112200,38.1096,197
112300,38.1581,163
112400,38.2107,150
112500,38.2679,152
112600,38.3115,152
112700,38.4331,154
112800,38.4705,189
112900,38.5229,152
113000,38.558,182
113100,38.6103,170
113200,38.6406,197
113300,38.6941,158
113400,38.737,163
113500,38.8553,155
113600,38.9389,154
113700,38.9787,170
113800,39.0471,194
113900,39.0913,183
114000,39.1446,194
114100,39.1891,163
114200,39.2451,155
114300,39.3267,180
114400,39.4035,179
114500,39.4736,173
114600,39.5412,152
114700,39.5752,152
114800,39.649,154
114900,39.7163,173
115000,39.7592,155
115100,39.8354,154
115200,39.9382,163
115300,39.978,190
115400,40.0303,150
115500,40.109,175
115600,40.1471,190
115700,40.2077,163
115800,40.252,193
115900,40.3442,173
116000,40.4324,153
116100,40.484,172
116200,40.5342,159
116300,40.5915,155
116400,40.6423,170
116500,40.6919,179
116600,40.7254,154
116700,40.7817,154
116800,40.7859,198
116900,40.8494,162
117000,40.9187,186
117100,40.9455,170
117200,40.9645,185
117300,40.9833,185
117400,41.033,164
117500,41.0415,187
117600,41.0439,164
117700,41.0519,200
117800,41.0827,152
117900,41.1653,188
118000,41.2183,154
118100,41.2503,197
118200,41.2699,154
118300,41.2918,162
118400,41.3246,152
118500,41.4106,186
118600,41.4435,163
118700,41.49,188
118800,41.5186,197
118900,41.5615,185
119000,41.5752,176
119100,41.5874,185
119200,41.6114,190
119300,41.6489,158
119400,41.7352,155
119500,41.7695,164
119600,41.7997,184
119700,41.8115,170
119800,41.8221,177
119900,41.834,154
120000,41.9378,154
120100,41.9957,198
120200,42.0103,187
120300,42.0371,170
120400,42.0448,154
120500,42.0568,181
120600,42.1104,155
120700,42.1272,164
120800,42.1748,192
120900,42.1994,152
121000,42.2251,155
121100,42.2461,158
121200,42.3069,155
121300,42.3493,154
121400,42.3872,174
121500,42.3988,154
121600,42.4233,175
121700,42.4721,185
121800,42.5553,191
121900,42.6029,154
122000,42.6383,173
122100,42.6511,154
122200,42.6656,179
122300,42.7171,191
122400,42.756,154
122500,42.8078,163
122600,42.8353,174
122700,42.8629,200
122800,42.8793,175
122900,42.8947,189
123000,42.9524,154
123100,42.9758,162
123200,43.0197,155
123300,43.0402,155
123400,43.0707,160
123500,43.1055,192
123600,43.1758,185
123700,43.201,197
123800,43.2121,170
123900,43.2257,186
124000,43.2754,155
124100,43.4084,189
124200,43.4274,153
124300,43.4486,170
124400,43.4626,155
124500,43.4728,175
124600,43.5033,176
124700,43.5505,164
124800,43.5895,155
124900,43.6232,189
125000,43.7078,155
125100,43.7702,153
125200,43.7954,155
125300,43.8099,197
125400,43.8279,186
125500,43.8879,195
125600,43.9159,154
125700,43.9621,197
125800,44.0588,194
125900,44.0949,153
126000,44.1098,198
126100,44.1283,189
126200,44.1773,162
126300,44.2194,155
126400,44.2506,188
126500,44.3308,195
126600,44.3722,155
126700,44.3914,163
126800,44.4183,191
126900,44.4678,173
127000,44.4874,186
127100,44.5232,183
127200,44.5533,152
127300,44.6042,172
127400,44.6615,194
127500,44.6822,200
127600,44.7065,152
127700,44.7567,173
127800,44.7831,189
127900,44.8243,181
128000,44.8463,191
128100,44.8737,168
128200,44.9607,194
128300,44.9932,155
128400,45.0248,185
128500,45.0488,167
128600,45.0733,154
128700,45.1121,155
128800,45.1256,180
128900,45.1795,185
129000,45.232,197
129100,45.2734,188
129200,45.2958,154
129300,45.3253,197
129400,45.3662,174
129500,45.3885,200
129600,45.4065,163
129700,45.4359,185
129800,45.4754,185
129900,45.5169,189
130000,45.5763,169
130100,45.6099,187
130200,45.631,154
130300,45.6502,197
130400,45.6678,185
130500,45.7172,168
130600,45.7679,200
130700,45.8135,181
130800,45.8388,188
130900,45.858,193
131000,45.8737,159
131100,45.9088,153
131200,45.9401,154
131300,45.9838,198
131400,46.0294,194
131500,46.0749,180
131600,46.1061,190
131700,46.1388,187
131800,46.1695,170
131900,46.1869,152
132000,46.2079,188
132100,46.2461,152
132200,46.3322,185
132300,46.3698,197
132400,46.4067,187
132500,46.4248,197
132600,46.4376,184
132700,46.4647,159
132800,46.4945,190
132900,46.5585,190
133000,46.5964,170
133100,46.6391,177
133200,46.6674,158
133300,46.6884,186
133400,46.7544,154
133500,46.7764,163
133600,46.8099,154
133700,46.8389,186
133800,46.8977,185
133900,46.9214,176
134000,46.9894,190
134100,47.0144,154
134200,47.0535,189
134300,47.0751,176
134400,47.0881,190
134500,47.109,182
134600,47.1676,189
134700,47.2339,162
134800,47.2815,173
134900,47.2986,155
135000,47.3178,184
135100,47.3357,185
135200,47.3661,155
135300,47.3987,155
135400,47.446,163
135500,47.4774,168
135600,47.5215,154
135700,47.5544,173
135800,47.5757,190
135900,47.5942,180
136000,47.6264,200
136100,47.6426,179
136200,47.7104,155
136300,47.7757,187
136400,47.8268,186
136500,47.8443,188
136600,47.8657,185
136700,47.8811,197
136800,47.907,200
136900,47.9416,170
137000,47.9921,154
137100,48.0296,190
137200,48.0857,173
137300,48.1171,170
137400,48.1317,185
137500,48.1501,180
137600,48.1869,169
137700,48.2164,176
137800,48.2601,193
137900,48.3026,160
138000,48.3635,163
138100,48.4024,190
138200,48.4235,185
138300,48.4412,170
138400,48.475,164
138500,48.5164,187
138600,48.5613,177
138700,48.6051,155
138800,48.6539,191
138900,48.6972,187
139000,48.7298,174
139100,48.7496,152
139200,48.7672,158
139300,48.7946,187
139400,48.8606,198
139500,48.9402,181
139600,48.9748,164
139700,49.0045,191
139800,49.0212,157
139900,49.0464,190
140000,49.0843,183
140100,49.1241,170
140200,49.1738,170
140300,49.2371,188
140400,49.2733,159
140500,49.3235,197
140600,49.3794,185
140700,49.4263,152
