29200,66.2322,163
29300,66.4169,166
29400,66.4979,195
29500,66.5517,186
29600,66.6423,181
29700,67.3976,187
29800,67.4668,183
29900,67.5175,153
30000,67.6292,151
30100,68.3721,170
30200,68.4564,188
30300,68.5094,197
30400,68.5885,161
30500,69.224,173
30600,69.4368,200
30700,69.5002,151
30800,69.554,174
30900,69.6701,162
31000,70.4219,161
31100,70.4771,189
31200,70.5204,165
31300,70.6274,181
31400,71.3039,195
31500,71.4424,186
31600,71.505,175
31700,71.5913,181
31800,71.6924,186
31900,72.4074,169
32000,72.4818,192
32100,72.5396,193
32200,72.6336,171
32300,73.2989,154
32400,73.4407,198
32500,73.5044,182
32600,73.5873,161
32700,73.6782,172
32800,74.4027,178
32900,74.4762,189
33000,74.5414,193
33100,74.6393,157
33200,75.2934,154
33300,75.4419,200
33400,75.5192,157
33500,75.5885,179
33600,75.679,172
33700,76.405,159
33800,76.4918,175
33900,76.5578,174
34000,76.6503,196
34100,77.3342,177
34200,77.4572,179
34300,77.5278,151
34400,77.5888,179
34500,77.6797,172
34600,78.4355,186
34700,78.4958,175
34800,78.5528,200
34900,78.6506,196
35000,79.2948,154
35100,79.4566,169
35200,79.5289,187
35300,79.5917,179
35400,79.6826,172
35500,80.415,177
35600,80.4931,189
35700,80.5508,150
35800,80.6315,181
35900,80.7073,191
36000,81.4431,162
36100,81.5144,157
36200,81.5828,187
36300,81.6695,160
36400,82.3006,171
36500,82.4655,188
36600,82.5474,151
36700,82.6124,182
36800,82.6969,173
36900,83.4557,173
37000,83.5329,180
37100,83.5942,185
37200,83.6817,199
37300,84.4406,162
37400,84.508,157
37500,84.5701,179
37600,84.669,181
37700,85.3688,165
37800,85.4937,175
37900,85.5484,193
38000,85.6328,177
38100,86.2701,168
38200,86.4583,187
38300,86.5341,157
38400,86.5969,181
38500,86.6797,171
38600,87.3443,168
38700,87.4916,184
38800,87.5499,193
38900,87.6135,181
39000,87.6819,151
39100,88.3773,162
39200,88.4972,194
39300,88.5507,189
39400,88.6152,182
39500,88.6901,190
39600,89.4382,162
39700,89.5114,171
39800,89.5816,194
39900,89.6569,158
40000,90.3131,176
40100,90.4691,159
40200,90.5406,150
40300,90.6209,182
40400,90.6858,199
40500,91.398,174
40600,91.4985,194
40700,91.5613,169
40800,91.6326,174
40900,91.724,164
41000,92.4678,173
41100,92.5356,157
41200,92.6002,161
41300,92.6832,160
41400,93.3438,175
41500,93.4952,184
41600,93.554,189
41700,93.6317,165
41800,93.7018,182
41900,94.4063,162
42000,94.5129,171
42100,94.5919,185
42200,94.669,193
42300,95.3205,151
42400,95.5001,159
42500,95.5473,150
42600,95.6312,198
42700,95.7041,182
42800,96.4341,188
42900,96.5291,190
43000,96.5946,185
43100,96.6764,186
43200,97.3202,151
43300,97.5026,176
43400,97.5667,159
43500,97.6356,198
43600,97.7163,181
43700,98.4728,169
43800,98.5473,150
43900,98.6349,153
44000,98.7283,165
44100,99.4722,169
44200,99.5492,155
44300,99.6283,191
44400,99.7157,181
44500,100.474,182
44600,100.542,172
44700,100.639,165
44800,100.738,165
44900,101.471,182
45000,101.548,191
45100,101.64,171
45200,101.738,153
45300,102.463,187
45400,102.542,163
45500,102.638,195
45600,102.696,190
45700,103.369,172
45800,103.56,153
45900,103.605,177
46000,103.665,195
46100,103.756,163
46200,104.507,152
46300,104.589,180
46400,104.665,153
46500,104.745,187
46600,105.47,154
46700,105.574,196
46800,105.634,164
46900,105.715,187
47000,106.362,200
47100,106.528,176
47200,106.602,161
47300,106.661,153
47400,106.746,187
47500,107.474,182
47600,107.593,163
47700,107.644,166
47800,107.695,180
47900,107.76,157
48000,108.508,176
48100,108.602,175
48200,108.651,171
48300,108.731,165
48400,109.415,160
48500,109.558,151
48600,109.636,153
48700,109.721,161
48800,110.361,200
48900,110.539,197
49000,110.629,158
49100,110.687,164
49200,110.767,200
49300,111.503,153
49400,111.595,153
49500,111.67,195
49600,111.763,179
49700,112.379,195
49800,112.541,175
49900,112.62,172
50000,112.699,164
50100,112.776,164
50200,113.442,195
50300,113.582,172
50400,113.665,151
50500,113.737,187
50600,113.792,150
50700,114.53,194
50800,114.611,177
50900,114.69,164
51000,114.76,160
51100,115.411,169
51200,115.564,166
51300,115.647,151
51400,115.757,198
51500,115.794,159
51600,116.526,152
51700,116.616,161
51800,116.711,191
51900,116.769,159
52000,117.414,154
52100,117.567,160
52200,117.665,187
52300,117.746,155
52400,117.804,157
52500,118.504,173
52600,118.61,180
52700,118.681,189
52800,118.747,155
52900,118.866,153
53000,119.537,164
53100,119.621,172
53200,119.718,176
53300,119.771,157
53400,120.479,187
53500,120.614,175
53600,120.688,174
53700,120.759,159
53800,121.451,164
53900,121.609,196
54000,121.689,174
54100,121.765,190
54200,122.45,164
54300,122.609,196
54400,122.691,184
54500,122.786,157
54600,123.414,169
54700,123.569,159
54800,123.673,180
54900,123.748,155
55000,123.814,162
55100,124.536,195
55200,124.642,170
55300,124.716,193
55400,124.777,166
55500,125.433,154
55600,125.575,154
55700,125.673,180
55800,125.761,190
55900,125.822,187
56000,126.538,195
56100,126.643,170
56200,126.71,160
56300,126.792,157
56400,127.451,164
56500,127.595,199
56600,127.681,185
56700,127.768,187
56800,127.843,177
56900,128.536,195
57000,128.63,173
57100,128.704,153
57200,128.805,173
57300,129.433,154
57400,129.569,166
57500,129.666,179
57600,129.749,164
57700,129.816,168
57800,130.456,164
57900,130.596,199
58000,130.678,194
58100,130.77,198
58200,130.82,196
58300,131.481,187
58400,131.614,175
58500,131.694,174
58600,131.783,171
58700,131.853,153
58800,132.539,164
58900,132.663,185
59000,132.728,165
59100,132.811,183
59200,133.437,154
59300,133.615,175
59400,133.697,174
59500,133.787,171
59600,133.856,165
59700,134.558,155
59800,134.67,171
59900,134.751,164
60000,134.819,196
60100,135.482,183
60200,135.663,185
60300,135.742,163
60400,135.815,167
60500,136.456,164
60600,136.632,173
60700,136.729,165
60800,136.814,198
60900,137.436,154
61000,137.599,199
61100,137.697,174
61200,137.776,159
61300,137.839,189
61400,138.511,162
61500,138.646,190
61600,138.722,182
61700,138.808,169
61800,139.422,174
61900,139.569,171
62000,139.673,177
62100,139.754,164
62200,139.839,181
62300,140.531,200
62400,140.662,164
62500,140.741,192
62600,140.825,187
62700,141.461,198
62800,141.647,190
62900,141.733,168
63000,141.835,177
63100,142.457,170
63200,142.647,190
63300,142.734,192
63400,142.851,185
63500,143.512,162
63600,143.658,169
63700,143.734,192
63800,143.862,190
63900,144.509,172
64000,144.66,169
64100,144.743,186
64200,144.838,181
64300,145.46,159
64400,145.623,170
64500,145.711,189
64600,145.791,189
64700,145.868,200
64800,146.533,200
64900,146.667,198
65000,146.756,154
65100,146.851,185
65200,147.464,159
65300,147.628,191
65400,147.721,172
65500,147.804,163
65600,147.875,154
65700,148.569,155
65800,148.679,177
65900,148.757,179
66000,148.841,181
66100,148.906,176
66200,149.604,200
66300,149.707,190
66400,149.781,200
66500,149.857,166
66600,150.505,164
66700,150.644,168
66800,150.73,169
66900,150.809,169
67000,150.889,155
67100,151.59,169
67200,151.697,161
67300,151.788,173
67400,151.87,200
67500,152.571,170
67600,152.678,174
67700,152.768,177
67800,152.858,174
67900,153.514,191
68000,153.666,169
68100,153.76,154
68200,153.847,165
68300,154.49,157
68400,154.641,168
68500,154.748,161
68600,154.827,187
68700,154.923,193
68800,155.601,186
68900,155.713,157
69000,155.796,177
69100,155.89,196
69200,156.536,167
69300,156.686,174
69400,156.774,187
69500,156.861,166
69600,157.486,151
69700,157.644,168
69800,157.755,156
69900,157.821,155
70000,157.902,176
70100,158.551,188
70200,158.72,157
70300,158.786,161
70400,158.857,176
70500,159.486,151
70600,159.644,168
70700,159.766,154
70800,159.828,187
70900,159.914,151
71000,160.611,190
71100,160.74,159
71200,160.799,187
71300,160.89,196
71400,161.537,167
71500,161.685,164
71600,161.758,156
71700,161.854,163
71800,161.935,155
71900,162.634,155
72000,162.749,184
72100,162.835,187
72200,162.908,167
72300,163.595,168
72400,163.722,152
72500,163.794,198
72600,163.915,163
72700,164.52,191
72800,164.685,174
72900,164.788,196
73000,164.898,150
73100,164.951,152
73200,165.635,155
73300,165.751,184
73400,165.858,153
73500,165.935,193
73600,166.578,170
73700,166.739,175
73800,166.847,192
73900,166.913,167
74000,167.551,182
74100,167.719,178
74200,167.829,197
74300,167.878,180
74400,167.973,199
74500,168.639,197
74600,168.777,195
74700,168.847,196
74800,168.905,172
74900,169.553,192
75000,169.725,178
75100,169.803,186
75200,169.888,150
75300,170.007,163
75400,170.659,170
75500,170.774,195
75600,170.852,180
75700,170.917,151
75800,171.562,192
75900,171.719,178
76000,171.801,186
76100,171.873,166
76200,171.951,169
76300,172.609,187
76400,172.736,160
76500,172.84,156
76600,172.9,194
76700,173.527,160
76800,173.684,162
76900,173.803,193
77000,173.891,165
77100,173.987,191
77200,174.638,171
77300,174.739,168
77400,174.847,196
77500,174.927,167
77600,175.578,183
77700,175.719,178
77800,175.842,154
77900,175.919,175
78000,176.533,160
78100,176.681,198
78200,176.824,167
78300,176.893,150
78400,177.002,181
78500,177.652,173
78600,177.8,187
78700,177.851,190
78800,177.952,169
78900,178.583,154
79000,178.72,162
79100,178.817,167
79200,178.901,164
79300,178.971,162
79400,179.636,171
79500,179.772,152
79600,179.844,154
79700,179.934,169
79800,180.58,183
79900,180.729,172
80000,180.83,168
80100,180.912,200
80200,180.994,191
80300,181.665,152
80400,181.8,177
80500,181.881,200
80600,181.96,158
80700,182.624,175
80800,182.785,188
80900,182.869,162
81000,182.952,168
81100,183.584,183
81200,183.756,187
81300,183.837,197
81400,183.915,181
81500,184.003,163
81600,184.658,193
81700,184.787,188
81800,184.877,183
81900,184.956,176
82000,185.587,154
82100,185.758,163
82200,185.838,159
82300,185.914,164
82400,185.986,196
82500,186.655,173
82600,186.778,152
82700,186.854,152
82800,186.954,168
82900,187.58,167
83000,187.719,159
83100,187.831,168
83200,187.905,164
83300,187.99,172
83400,188.643,158
83500,188.766,196
83600,188.875,187
83700,188.957,176
83800,189.575,197
83900,189.71,177
84000,189.837,159
84100,189.906,164
84200,189.988,172
84300,190.64,158
84400,190.763,187
84500,190.875,187
84600,190.954,172
84700,191.04,171
84800,191.693,161
84900,191.824,186
85000,191.898,166
85100,191.977,168
85200,192.635,178
85300,192.763,163
85400,192.876,187
85500,192.962,161
85600,193.576,169
85700,193.732,177
85800,193.842,197
85900,193.945,181
86000,194.038,171
86100,194.713,177
86200,194.839,159
86300,194.946,152
86400,195.038,198
86500,195.69,172
86600,195.824,186
86700,195.917,161
86800,196.014,153
86900,196.654,175
87000,196.806,176
87100,196.891,153
87200,197.002,196
87300,197.597,152
87400,197.766,163
87500,197.877,187
87600,197.954,172
87700,198.023,184
87800,198.656,175
87900,198.801,158
88000,198.888,165
88100,198.965,192
88200,199.578,169
88300,199.726,155
88400,199.843,197
88500,199.922,172
88600,200.013,167
88700,200.646,163
88800,200.801,158
88900,200.899,153
89000,200.981,169
89100,201.616,184
89200,201.76,178
89300,201.864,162
89400,201.949,152
89500,202.018,160
89600,202.68,172
89700,202.812,179
89800,202.919,161
89900,203,196
90000,203.623,174
90100,203.779,163
90200,203.894,163
90300,203.966,173
90400,204.037,170
90500,204.721,167
90600,204.868,164
90700,204.939,181
90800,205.017,182
90900,205.681,172
91000,205.843,186
91100,205.93,160
91200,206.008,179
91300,206.646,160
91400,206.848,150
91500,206.939,169
91600,207.008,170
91700,207.648,163
91800,207.816,179
91900,207.933,174
92000,208.009,179
92100,208.682,172
92200,208.862,150
92300,208.946,181
92400,209.022,151
92500,209.628,184
92600,209.775,163
92700,209.918,160
92800,209.991,169
92900,210.624,183
93000,210.754,194
93100,210.892,165
93200,210.984,175
93300,211.065,186
93400,211.72,199
93500,211.883,178
93600,211.977,152
93700,212.071,184
93800,212.776,181
93900,212.914,176
94000,213.006,197
94100,213.635,184
94200,213.85,150
94300,213.933,169
94400,214.022,167
94500,214.689,175
94600,214.874,162
94700,214.954,179
94800,215.07,193
94900,215.772,174
95000,215.929,199
95100,216.028,184
95200,216.7,196
95300,216.904,195
95400,217.039,173
95500,217.747,171
95600,217.955,179
95700,218.688,182
95800,218.901,178
95900,219.074,193
96000,219.834,158
96100,220.06,188
96200,220.772,174
96300,221.008,151
96400,221.716,160
96500,221.967,194
96600,222.748,171
96700,223.065,188
96800,223.883,170
96900,224.716,160
97000,225.066,160
97100,225.966,178
97200,226.991,175
97300,228.665,150
97400,230.024,198
97500,231.948,180
97600,236.723,160
